Year,Country,Artificial surfaces (including urban and associated areas): Climate altering,Climate Altering Land Cover Index: Climate altering,Grassland: Climate regulating,Herbaceous crops: Climate altering,Inland water bodies: Climate regulating,Mangroves: Climate regulating,Permanent snow and glaciers: Climate regulating,Shrub-covered areas: Climate regulating,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded: Climate regulating",Sparsely natural vegetated areas: Climate neutral,Terrestrial barren land: Climate neutral,Total Land Cover: Climate altering,Total Land Cover: Climate neutral,Total Land Cover: Climate regulating,Tree-covered areas: Climate regulating,Woody crops: Climate regulating
2015,Austria,175.83,100.0,1598.95,1665.22,69.61,0.0,34.13,325.07,12.64,116.78,200.82,,,,4112.1,81.02
2015,"Azerbaijan, Rep. of",97.11,100.0,981.42,3571.25,7999.41,0.0,0.0,991.41,4.28,840.88,398.85,,,,1175.04,436.8
2015,"Bahamas, The",9.25,100.0,162.56,11.16,269.14,80.02,0.0,42.08,246.46,3.39,0.49,,,,425.24,4.18
2015,"Bahrain, Kingdom of",15.75,100.0,2.17,0.65,3.77,0.01,0.0,0.21,0.09,2.14,38.85,,,,3.25,0.7
2015,Bangladesh,82.14,100.0,898.01,8563.57,1159.49,417.76,0.0,808.06,36.28,1.46,31.96,,,,819.68,1220.48
2015,Barbados,5.48,100.0,3.87,21.93,0.9,0.0,0.0,1.4,0.06,0.04,0.0,,,,7.31,2.74
2015,"Belarus, Rep. of",136.84,100.0,1201.1,9811.83,227.27,0.0,0.0,408.07,41.8,0.94,0.11,,,,8693.6,195.64
2015,Belgium,258.51,100.0,630.54,1355.88,16.36,0.0,0.0,96.45,10.95,0.5,0.64,,,,656.66,36.78
2015,Belize,2.62,100.0,95.21,109.66,64.8,49.01,0.0,109.99,10.88,0.0,0.65,,,,1713.79,39.88
2015,Benin,40.06,100.0,446.4,3074.03,22.45,6.67,0.0,3188.23,2.8,0.02,0.22,,,,4018.68,796.97
2015,Bermuda,0.19,100.0,0.04,0.08,3.05,0.0,0.0,0.01,0.74,1.99,0.0,,,,0.05,0.08
2015,Bhutan,0.24,100.0,540.39,62.68,1.13,0.0,104.63,102.09,0.12,4.78,6.43,,,,2951.68,7.76
2015,Bolivia,95.27,100.0,12095.81,5438.9,1319.71,0.0,85.81,12460.47,2938.67,6970.85,8754.45,,,,58601.92,295.8
2015,Bosnia and Herzegovina,34.39,100.0,708.11,1162.56,24.51,0.0,0.0,257.41,6.04,3.31,1.26,,,,2798.85,119.44
2015,Botswana,32.54,100.0,3550.07,2932.04,64.0,0.0,0.0,45230.5,754.52,54.38,905.95,,,,4590.34,22.59
2015,Brazil,1929.57,100.0,69898.4,143548.6,13327.7,618.59,0.0,149794.79,14019.9,148.79,368.57,,,,437835.82,22299.3
2015,British Virgin Islands,1.38,100.0,1.46,0.02,3.1,1.29,0.0,0.03,2.19,0.03,0.0,,,,5.83,0.02
2015,Brunei Darussalam,7.03,100.0,9.64,17.53,8.53,19.45,0.0,6.69,0.0,0.22,0.0,,,,498.71,26.29
2015,Bulgaria,171.4,100.0,749.53,5247.41,126.23,0.0,0.0,333.59,9.97,13.5,55.8,,,,4230.19,199.6
2015,Burkina Faso,28.81,100.0,5844.44,15544.26,96.46,0.0,0.0,3003.21,26.88,119.11,111.51,,,,1427.27,1293.95
2015,Burundi,8.41,100.0,479.53,1111.72,199.48,0.0,0.0,296.44,23.58,0.0,0.0,,,,233.2,351.17
2015,Cabo Verde,2.33,100.0,53.46,19.7,36.01,0.0,0.0,142.96,2.83,5.69,135.8,,,,8.64,1.58
2015,Cambodia,23.63,100.0,1282.37,6726.52,412.58,42.14,0.0,1671.75,667.34,0.26,2.12,,,,7072.45,351.55
2015,Cameroon,55.29,100.0,1693.97,4809.88,353.38,250.49,0.0,2352.16,180.04,0.0,1.36,,,,35944.05,1202.47
2015,Canada,863.93,100.0,159660.94,52421.95,103682.0,0.0,18314.8,55089.06,7790.55,105994.16,39812.99,,,,439220.23,245.12
2015,Cayman Islands,1.05,100.0,0.7,0.8,2.77,8.37,0.0,0.31,0.53,0.04,0.0,,,,9.56,2.01
2015,Central African Rep.,13.11,100.0,5016.84,890.27,92.43,0.0,0.0,4691.31,23.36,0.0,0.46,,,,51579.24,57.87
2015,Chad,19.96,100.0,15233.03,18719.35,365.24,0.0,0.0,14526.68,687.25,7834.13,63778.41,,,,5934.35,133.2
2015,Chile,179.69,100.0,5077.91,2326.12,2745.11,0.0,2797.08,14475.56,31.01,12024.8,13771.9,,,,21201.1,866.13
2015,"China, P.R.: Hong Kong",14.87,100.0,7.77,10.28,13.53,2.26,0.0,5.76,0.33,0.05,0.0,,,,50.88,3.32
2015,"China, P.R.: Macao",0.59,100.0,0.14,0.23,0.09,0.01,0.0,0.02,0.1,0.0,0.0,,,,0.2,0.23
2015,"China, P.R.: Mainland",9166.73,100.0,290709.61,192684.39,12536.0,180.72,6286.23,23402.53,3282.49,22481.71,165356.55,,,,183510.23,26838.42
2015,Colombia,192.08,100.0,16909.38,4117.66,1373.01,375.09,6.7,7338.58,2461.34,540.29,25.41,,,,75340.18,5847.41
2015,"Comoros, Union of the",1.9,100.0,14.12,7.34,4.13,0.64,0.0,20.67,0.0,0.0,0.0,,,,110.8,5.99
2015,"Congo, Dem. Rep. of the",158.46,100.0,7137.12,20121.6,4337.37,259.23,0.0,7507.36,4951.55,2.72,36.58,,,,187060.38,2890.66
2015,"Congo, Rep. of",22.21,100.0,1961.18,2409.82,293.5,76.67,0.0,2172.18,83.43,0.0,0.16,,,,26931.93,337.37
2015,Cook Islands,0.01,100.0,1.27,1.76,3.52,0.0,0.0,0.86,0.08,1.23,0.0,,,,10.91,4.92
2015,Costa Rica,31.92,100.0,287.08,278.4,42.57,36.33,0.0,247.33,3.32,0.0,2.29,,,,3847.68,350.34
2015,"Croatia, Rep. of",70.3,100.0,559.08,1981.8,89.94,0.0,0.0,270.62,26.99,30.55,9.24,,,,2441.58,177.34
2015,Cuba,63.34,100.0,1239.14,3457.82,400.94,408.65,0.0,425.8,196.71,0.95,1.75,,,,4326.99,577.81
2015,Cyprus,27.19,100.0,87.71,235.88,16.97,0.0,0.0,116.47,0.66,134.33,70.34,,,,181.87,63.3
2015,Czech Rep.,261.53,100.0,983.87,3517.33,59.04,0.0,0.0,228.23,7.85,4.77,0.34,,,,2747.87,64.98
2015,Côte d'Ivoire,123.68,100.0,1318.48,5582.99,285.35,12.49,0.0,3474.74,2.24,0.0,0.0,,,,12812.66,8773.26
2015,Denmark,127.05,100.0,510.11,2844.0,271.82,0.0,0.0,93.59,57.79,0.93,2.13,,,,494.67,32.95
2015,Djibouti,1.52,100.0,67.22,1.63,24.61,0.78,0.0,24.69,93.88,49.08,1914.26,,,,1.99,0.65
2015,Dominica,0.27,100.0,0.2,0.04,1.28,3.15,0.0,0.03,0.0,0.26,0.0,,,,69.91,0.1
2015,Dominican Rep.,57.51,100.0,764.27,863.89,61.79,19.85,0.0,143.76,203.43,2.21,0.38,,,,2367.01,349.69
2015,Ecuador,109.97,100.0,1794.9,995.57,315.29,218.68,12.45,3014.18,112.2,35.12,354.65,,,,17418.26,1382.43
2015,"Egypt, Arab Rep. of",224.31,100.0,277.2,3493.04,810.74,1.95,0.0,79.21,1098.49,1182.67,90463.2,,,,51.49,1126.21
2015,El Salvador,24.29,100.0,52.19,317.86,47.28,43.6,0.0,42.21,1.51,0.01,1.33,,,,1472.8,82.56
2015,Emerging and Developing Countries Asia excluding China,,100.0,,,,,,,,,,287333.96,107801.01,599827.88,,
2015,Emerging and Developing Countries Europe,,100.0,,,,,,,,,,296375.47,153002.87,1508474.87,,
2015,Emerging and Developing Economies,,100.0,,,,,,,,,,1555636.35,2236839.28,6212898.41,,
2015,"Equatorial Guinea, Rep. of",4.57,100.0,27.41,117.17,17.91,40.6,0.0,14.49,0.71,0.0,0.0,,,,2394.45,99.81
2015,"Eritrea, The State of",12.39,100.0,2524.6,1697.31,58.66,8.02,0.0,1690.16,23.31,810.51,4896.37,,,,450.32,4.92
2015,"Estonia, Rep. of",21.89,100.0,401.0,991.37,239.67,0.0,0.0,152.2,199.34,2.26,1.3,,,,2507.51,4.41
2015,"Eswatini, Kingdom of",3.43,100.0,273.99,533.74,7.1,0.0,0.0,197.76,8.04,0.28,26.1,,,,634.66,51.26
2015,"Ethiopia, The Federal Dem. Rep. of",66.38,100.0,11767.73,18270.99,770.48,0.0,0.0,49424.5,253.1,255.8,7245.04,,,,23943.32,1627.08
2015,Europe,,100.0,,,,,,,,,,375585.62,169280.3,1739348.9,,
2015,Falkland Islands (Malvinas),0.01,100.0,1031.63,0.04,62.27,0.0,0.0,36.08,0.1,10.05,8.34,,,,58.13,0.04
2015,Faroe Islands,0.0,100.0,97.98,1.27,5.89,0.0,0.0,12.06,2.46,6.78,0.52,,,,10.58,1.27
2015,"Fiji, Rep. of",2.45,100.0,65.4,189.18,59.68,42.57,0.0,42.39,0.0,5.5,0.0,,,,1227.46,195.11
2015,Finland,41.45,100.0,844.6,2503.5,3337.5,0.0,0.0,909.01,2392.33,473.73,23.17,,,,23020.37,3.68
2015,France,1327.12,100.0,11393.45,24185.33,435.31,0.0,25.03,1497.35,161.98,256.11,217.21,,,,14069.02,1290.89
2015,French Polynesia,0.41,100.0,20.33,11.33,86.91,1.84,0.0,13.75,0.0,38.36,0.0,,,,126.38,104.26
2015,Gabon,15.48,100.0,653.59,682.03,311.12,212.09,0.0,726.67,17.87,0.0,0.0,,,,23605.15,356.76
2015,"Gambia, The",8.87,100.0,48.52,590.72,92.67,143.04,0.0,110.6,4.2,0.0,1.41,,,,119.24,9.19
2015,Georgia,77.08,100.0,950.04,1316.35,36.56,0.0,37.86,622.72,9.88,47.73,115.19,,,,3374.7,393.79
2015,Germany,1828.09,100.0,6434.9,14851.54,451.81,0.0,0.0,863.4,110.75,21.96,11.97,,,,10841.05,257.01
2015,Ghana,172.74,100.0,874.76,6325.96,725.52,25.25,0.0,3513.07,4.42,0.5,6.65,,,,8880.65,3522.91
2015,Gibraltar,0.32,100.0,0.06,0.02,0.02,0.0,0.0,0.07,0.01,0.0,0.0,,,,0.13,0.02
2015,Greece,144.68,100.0,1392.07,3185.47,363.49,0.0,0.0,3037.03,21.24,70.27,242.63,,,,3184.58,1630.15
2015,Greenland,0.06,100.0,6118.77,0.0,5544.14,0.0,175240.0,1015.41,104.35,26506.1,680.25,,,,130.92,0.0
2015,Grenada,0.62,100.0,1.75,0.17,1.45,0.16,0.0,0.14,0.0,0.0,0.0,,,,27.67,0.23
2015,Guadeloupe,4.45,100.0,12.63,39.25,5.53,3.26,0.0,2.79,3.53,0.05,0.02,,,,93.91,5.34
2015,Guam,0.01,100.0,48.45,0.4,1.92,0.0,0.0,0.14,0.0,0.02,0.0,,,,0.37,3.16
2015,Guatemala,64.33,100.0,1196.52,962.51,134.83,36.53,0.0,733.3,18.7,0.0,2.31,,,,7047.94,774.59
2015,Guinea,35.27,100.0,793.03,2855.84,89.84,249.94,0.0,3431.34,1.09,0.0,1.57,,,,16308.63,686.32
2015,Guinea-Bissau,3.66,100.0,113.0,295.43,48.65,246.05,0.0,173.95,1.6,0.03,2.22,,,,1948.97,246.19
2015,Guyana,15.87,100.0,301.27,169.69,177.41,6.92,0.0,1141.81,144.05,2.77,3.86,,,,19337.38,11.31
2015,Haiti,31.1,100.0,1485.87,280.99,43.08,13.1,0.0,43.9,294.59,7.31,0.02,,,,423.61,94.78
2015,Holy See,0.05,100.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,0.0
2015,Honduras,37.86,100.0,1213.47,719.16,120.74,64.82,0.0,749.57,14.63,0.24,0.47,,,,7973.5,381.48
2015,Hungary,282.24,100.0,1067.06,5733.84,135.89,0.0,0.0,73.75,53.7,1.49,1.04,,,,1721.08,237.36
2015,Iceland,3.16,100.0,3604.01,0.0,333.07,0.0,1102.48,75.27,722.64,2328.67,2006.96,,,,37.16,0.0
2015,India,2020.11,100.0,25156.35,176687.73,5080.21,342.95,783.16,21327.87,708.6,518.24,1248.21,,,,48939.55,14685.1
2015,Indonesia,1248.59,100.0,10052.25,21163.23,3916.05,4116.9,0.0,7504.85,0.0,1877.71,0.0,,,,119617.33,20451.86
2015,"Iran, Islamic Rep. of",449.7,100.0,7267.8,23596.42,6278.5,1.17,0.0,6828.39,82.29,11444.1,106300.05,,,,3078.97,2875.85
2015,Iraq,179.01,100.0,930.84,7945.91,488.48,0.0,0.0,349.2,33.49,354.44,32698.3,,,,251.59,479.73
2015,Ireland,64.37,100.0,4735.55,452.06,200.94,0.0,0.0,167.73,860.57,24.07,23.98,,,,437.67,1.0
2015,Isle of Man,1.26,100.0,38.47,3.07,1.14,0.0,0.0,2.64,0.0,0.01,0.82,,,,6.42,3.07
2015,Israel,69.17,100.0,86.51,359.07,47.49,0.0,0.0,63.07,0.09,74.39,1182.0,,,,78.38,116.83
2015,Italy,982.05,100.0,3432.59,10459.96,413.14,0.0,42.31,1363.92,31.33,246.37,644.55,,,,8687.93,3877.52
2015,Jamaica,22.91,100.0,106.8,90.62,9.74,8.59,0.0,13.34,7.41,0.16,0.0,,,,792.47,51.35
2015,Japan,1791.08,100.0,1386.35,6728.23,944.68,2.97,0.0,882.45,80.36,4.05,3.08,,,,25143.21,465.62
2015,Jordan,37.38,100.0,41.49,363.9,46.98,0.0,0.0,8.41,0.06,169.33,8114.54,,,,16.96,137.96
2015,"Kazakhstan, Rep. of",280.95,100.0,88943.82,46989.52,17637.6,0.0,113.64,21817.89,1228.65,62772.8,34155.49,,,,9709.04,209.54
2015,Kenya,34.99,100.0,15248.98,10934.77,1247.18,16.56,0.0,20535.6,940.94,283.22,1877.77,,,,6443.22,1067.08
2015,Kiribati,0.02,100.0,2.8,2.74,84.16,0.05,0.0,0.29,0.0,9.33,0.0,,,,1.44,43.86
2015,"Korea, Dem. People's Rep. of",79.73,100.0,315.92,3508.0,212.86,0.0,0.0,127.59,6.56,22.79,16.46,,,,7576.83,393.14
2015,"Korea, Rep. of",241.57,100.0,342.75,3486.13,252.99,0.0,0.0,152.22,7.94,45.12,18.45,,,,4872.2,510.6
2015,Kuwait,29.74,100.0,6.21,19.0,5.44,0.0,0.0,3.52,10.42,10.99,1639.06,,,,6.76,14.07
2015,Kyrgyz Rep.,47.94,100.0,8508.79,3688.07,719.5,0.0,609.51,817.7,0.0,2122.12,1802.4,,,,1403.8,216.0
2015,Lao People's Dem. Rep.,11.58,100.0,1494.53,2905.05,221.22,0.0,0.0,7336.58,92.62,0.0,0.0,,,,10808.21,291.72
2015,Latin America and the Caribbean,,100.0,,,,,,,,,,265051.04,121893.92,1644703.71,,
2015,Latvia,26.16,100.0,733.81,1689.7,123.77,0.0,0.0,218.57,139.93,0.12,0.14,,,,3498.76,9.21
2015,Lebanon,22.43,100.0,60.79,249.18,2.24,0.0,0.0,221.37,0.0,119.51,43.39,,,,49.78,247.3
2015,"Lesotho, Kingdom of",7.36,100.0,1394.8,695.59,6.94,0.0,0.0,758.8,0.91,0.17,0.59,,,,178.02,12.7
2015,Liberia,18.6,100.0,412.83,3130.51,47.87,25.45,0.0,195.09,2.76,0.0,0.0,,,,4587.53,1252.21
2015,Libya,81.55,100.0,128.71,1734.39,51.73,0.0,0.0,199.79,23.93,3826.16,155768.79,,,,144.32,332.76
2015,Liechtenstein,0.81,100.0,3.87,0.61,0.07,0.0,0.0,0.63,0.02,0.04,0.15,,,,8.14,0.61
2015,Lithuania,56.69,100.0,624.25,3243.56,122.58,0.0,0.0,178.05,33.12,0.59,0.91,,,,2166.06,52.27
2015,Luxembourg,11.4,100.0,78.32,79.24,0.75,0.0,0.0,13.26,0.02,0.05,0.0,,,,77.52,1.96
2015,"Madagascar, Rep. of",34.81,100.0,21920.24,3632.51,466.14,169.72,0.0,9236.77,298.62,60.16,340.81,,,,22267.8,726.5
2015,Malawi,27.51,100.0,636.65,5410.71,2434.92,0.0,0.0,404.07,238.85,0.36,12.45,,,,2480.05,295.99
2015,Malaysia,280.17,100.0,1737.54,606.34,514.16,662.26,0.0,1433.65,0.0,22.36,0.0,,,,22458.91,5480.44
2015,Maldives,0.08,100.0,0.33,2.99,106.26,0.02,0.0,0.65,0.0,0.86,0.18,,,,0.42,1.15
2015,Mali,27.87,100.0,16270.86,21464.62,383.12,0.0,0.0,8844.64,308.58,4611.94,70000.34,,,,3473.66,446.81
2015,Malta,5.68,100.0,1.93,13.8,1.56,0.0,0.0,0.46,0.0,0.34,4.36,,,,1.61,1.94
2015,"Marshall Islands, Rep. of the",0.05,100.0,0.15,0.14,161.27,0.0,0.0,0.04,0.0,2.9,0.0,,,,0.13,1.78
2015,Martinique,3.81,100.0,3.96,7.88,3.08,1.83,0.0,2.89,0.15,0.0,0.0,,,,83.23,4.54
2015,"Mauritania, Islamic Rep. of",22.22,100.0,11579.05,1750.63,61.8,3.37,0.0,764.71,184.06,5143.85,84571.75,,,,260.46,38.9
2015,Mauritius,9.71,100.0,16.98,106.35,5.89,0.92,0.0,13.16,0.02,0.03,0.09,,,,43.28,5.67
2015,Mayotte,0.21,100.0,1.98,0.2,2.42,1.97,0.0,3.01,0.01,0.0,0.0,,,,28.49,0.03
2015,Mexico,1065.11,100.0,17947.45,24706.28,1863.49,825.22,0.0,70938.94,65.89,59.31,2764.32,,,,72698.15,3019.93
2015,"Micronesia, Federated States of",3.12,100.0,0.9,1.75,48.84,27.2,0.0,0.25,0.0,0.4,0.0,,,,26.12,1.75
2015,Middle East and Central Asia,,100.0,,,,,,,,,,205705.97,1377761.8,432339.65,,
2015,"Moldova, Rep. of",158.49,100.0,182.02,2374.86,33.49,0.0,0.0,7.0,4.08,0.23,0.0,,,,290.89,326.15
2015,Monaco,0.2,100.0,0.07,0.21,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,,,0.05,0.21
2015,Mongolia,46.76,100.0,33398.59,5916.87,1476.67,0.0,62.0,2848.79,371.27,34709.12,68495.33,,,,9043.6,22.28
2015,Montenegro,7.08,100.0,244.59,132.36,30.33,0.0,0.0,134.46,10.06,8.92,3.61,,,,729.77,77.59
2015,Montserrat,0.01,100.0,0.21,0.31,0.54,0.12,0.0,0.21,0.99,0.43,0.0,,,,7.16,0.31
2015,Morocco,146.27,100.0,1096.8,6680.31,85.6,0.0,0.0,2274.76,0.18,9643.83,18641.96,,,,1580.41,1380.83
2015,"Mozambique, Rep. of",52.3,100.0,3812.14,9400.97,1496.02,512.64,0.0,15533.5,1783.5,42.72,593.4,,,,45437.28,499.17
2015,Myanmar,102.29,100.0,4582.49,16504.35,1020.24,421.59,1.57,12740.08,62.76,2.99,1.34,,,,29319.45,2279.48
2015,Namibia,55.91,100.0,39667.94,2210.82,510.37,0.0,0.0,17705.53,128.8,2531.95,15104.23,,,,4710.21,27.64
2015,"Nauru, Rep. of",0.0,100.0,0.11,0.84,0.18,0.0,0.0,0.02,0.0,0.14,0.0,,,,0.03,0.84
2015,Nepal,26.7,100.0,3217.93,2911.03,30.51,0.0,488.22,529.34,2.33,10.4,186.62,,,,7104.79,291.97
2015,New Caledonia,3.09,100.0,62.16,161.45,26.64,59.58,0.0,109.57,0.0,108.62,0.0,,,,1236.05,100.88
2015,New Zealand,201.48,100.0,14207.36,435.34,685.3,21.69,108.45,2399.39,127.39,207.26,992.22,,,,7616.15,61.02
2015,Nicaragua,21.29,100.0,1396.46,1329.91,1034.5,96.29,0.0,964.64,37.8,0.29,2.78,,,,7770.99,261.91
2015,Niger,13.02,100.0,15583.49,7674.98,41.5,0.0,0.0,1272.37,203.43,13392.45,79859.83,,,,813.01,51.62
2015,Nigeria,487.59,100.0,7474.06,41869.05,960.49,856.21,0.0,11072.1,389.49,60.97,15.84,,,,20737.97,7539.38
2015,Niue,0.03,100.0,0.78,1.31,0.53,0.0,0.0,0.46,0.0,0.0,0.0,,,,19.7,3.66
2015,Norfolk Island,0.0,100.0,0.36,1.32,0.33,0.0,0.0,0.09,0.0,0.0,0.05,,,,0.42,1.32
2015,"North Macedonia, Republic of ",24.41,100.0,449.74,724.05,51.77,0.0,0.0,127.49,1.92,3.57,9.02,,,,1084.9,68.21
2015,Northern Mariana Islands,0.02,100.0,16.48,9.79,3.45,0.03,0.0,0.53,0.0,0.07,0.02,,,,7.49,9.79
2015,Norway,249.16,100.0,3661.2,1109.4,2264.92,0.0,3532.34,1671.15,2661.65,6325.33,3621.02,,,,13504.64,4.15
2015,Oceania,,100.0,,,,,,,,,,55841.61,318639.51,478020.27,,
2015,Oman,33.39,100.0,19.69,180.54,38.54,0.0,0.0,56.66,3.22,1817.34,28697.22,,,,43.52,106.75
2015,Pakistan,290.89,100.0,18867.54,24204.79,542.56,8.44,210.93,6874.27,380.0,2819.12,21926.0,,,,2401.0,638.56
2015,"Palau, Rep. of",0.05,100.0,2.1,0.57,4.89,4.06,0.0,1.93,0.0,0.09,0.0,,,,27.8,3.81
2015,Panama,25.91,100.0,433.56,1001.21,129.82,136.63,0.0,390.12,7.57,0.62,4.43,,,,5116.33,264.04
2015,Papua New Guinea,20.78,100.0,979.09,979.89,721.73,659.55,0.0,694.87,0.0,432.92,1.02,,,,39719.68,2486.46
2015,Paraguay,54.38,100.0,3266.28,6202.15,378.17,0.0,0.0,10083.49,3092.28,2.61,0.57,,,,16930.21,108.3
2015,Peru,186.14,100.0,16670.73,2256.28,1519.06,4.71,299.99,10044.68,382.33,5961.51,9624.61,,,,81992.87,935.75
2015,Philippines,170.43,100.0,2131.27,6531.84,851.16,593.22,0.0,1406.02,0.0,156.23,0.0,,,,11592.28,6353.06
2015,Pitcairn Islands,0.0,100.0,0.21,1.96,0.44,0.0,0.0,0.0,0.0,0.36,0.0,,,,0.0,1.96
2015,"Poland, Rep. of",570.01,100.0,3009.07,16246.39,455.07,0.0,0.0,569.43,92.7,9.04,2.73,,,,9607.78,583.48
2015,Portugal,196.25,100.0,1144.54,1903.82,95.73,0.0,0.0,1339.31,14.61,9.74,30.12,,,,2814.6,1338.47
2015,Puerto Rico,92.48,100.0,73.04,62.12,20.12,6.21,0.0,8.47,14.46,0.01,0.05,,,,598.89,27.27
2015,Qatar,37.25,100.0,6.35,22.32,13.63,0.0,0.0,5.13,0.0,17.04,1045.24,,,,9.56,3.02
2015,Romania,653.91,100.0,2608.46,11429.17,288.53,0.0,0.0,178.83,300.7,8.79,6.77,,,,7778.41,553.36
2015,Russian Federation,2470.62,100.0,158348.26,157217.14,59957.5,0.0,5309.06,127629.08,81163.1,116113.08,31909.86,,,,951279.85,2317.24
2015,Rwanda,10.1,100.0,133.65,1342.05,161.52,0.0,0.0,212.58,82.27,0.02,0.01,,,,291.08,321.97
2015,Réunion,9.34,100.0,25.98,69.36,3.91,0.6,0.0,14.96,0.05,0.0,4.01,,,,117.89,5.88
2015,Saint Helena,1.42,100.0,9.39,0.9,2.08,0.0,0.0,1.25,0.0,18.45,3.18,,,,2.57,0.9
2015,Saint Pierre and Miquelon,0.18,100.0,0.61,0.0,3.15,0.0,0.0,9.89,4.67,0.1,0.29,,,,4.7,0.0
2015,Samoa,0.03,100.0,28.07,55.45,3.42,0.64,0.0,22.51,0.0,0.02,0.0,,,,122.54,53.09
2015,"San Marino, Rep. of",0.64,100.0,0.43,3.63,0.0,0.0,0.0,0.08,0.0,0.0,0.25,,,,0.49,0.58
2015,Saudi Arabia,272.12,100.0,176.15,2478.76,161.31,3.12,0.0,420.75,8.98,7257.27,182398.46,,,,127.85,104.41
2015,Senegal,41.09,100.0,2189.5,5421.23,319.79,193.32,0.0,7095.55,355.15,38.23,6.91,,,,3951.63,108.28
2015,"Serbia, Rep. of",116.65,100.0,739.15,4127.0,72.53,0.0,0.0,182.94,10.76,4.23,7.4,,,,3270.37,318.56
2015,Seychelles,0.13,100.0,3.09,1.69,11.06,7.46,0.0,2.07,0.0,0.22,0.67,,,,7.24,15.81
2015,Sierra Leone,20.29,100.0,574.16,3290.29,47.71,235.51,0.0,452.21,18.11,0.0,4.58,,,,2218.24,342.74
2015,Singapore,20.76,100.0,4.73,13.24,4.91,3.19,0.0,1.12,0.0,0.08,0.0,,,,9.48,2.37
2015,Slovak Rep.,148.6,100.0,395.99,1916.79,31.91,0.0,0.0,98.35,2.33,2.05,3.53,,,,2278.6,25.56
2015,"Slovenia, Rep. of",30.52,100.0,171.45,368.43,4.27,0.0,0.0,98.7,1.81,3.0,8.23,,,,1239.32,106.18
2015,Solomon Islands,0.91,100.0,5.19,7.48,97.24,136.86,0.0,3.4,0.0,0.22,0.0,,,,2563.13,27.65
2015,Somalia,36.43,100.0,7300.35,5088.97,86.02,1.36,0.0,37295.01,60.84,5866.73,5493.62,,,,2393.46,120.28
2015,South Africa,550.96,100.0,24457.8,13003.91,552.4,47.86,0.0,64862.63,265.48,9194.47,700.76,,,,8385.58,447.55
2015,"South Sudan, Rep. of",8.91,100.0,3052.47,2252.71,195.02,0.0,0.0,28890.89,3774.77,3.08,26.2,,,,25114.79,71.9
2015,Spain,535.87,100.0,7411.69,15814.25,439.5,0.0,0.0,6200.7,52.04,956.17,493.18,,,,12405.04,6323.62
2015,Sri Lanka,87.19,100.0,498.23,1561.17,185.42,19.78,0.0,1259.02,0.02,7.54,1.53,,,,1833.29,1200.9
2015,St. Kitts and Nevis,0.55,100.0,2.68,4.49,1.36,0.18,0.0,0.54,0.12,0.0,0.0,,,,16.39,0.09
2015,St. Lucia,0.77,100.0,0.98,0.66,1.38,0.64,0.0,0.79,0.09,0.05,0.0,,,,53.62,1.71
2015,St. Vincent and the Grenadines,0.62,100.0,1.8,0.77,12.2,0.54,0.0,0.7,0.07,0.0,0.73,,,,33.96,1.16
2015,Sub-Saharan Africa,,100.0,,,,,,,,,,299318.79,288541.42,1480806.07,,
2015,Sudan,111.32,100.0,24035.62,31318.01,475.46,21.41,0.0,16021.29,264.86,6447.59,98210.52,,,,8167.62,336.89
2015,Suriname,11.34,100.0,61.62,54.5,210.36,63.5,0.0,145.63,108.56,0.0,0.0,,,,13946.04,5.03
2015,Sweden,142.02,100.0,2296.66,3439.34,3855.22,0.0,23.79,1344.5,3196.02,1339.04,267.14,,,,28840.59,4.45
2015,Switzerland,135.12,100.0,1311.47,513.41,143.17,0.0,97.64,162.8,1.75,114.44,256.83,,,,1355.89,31.97
2015,Syrian Arab Rep.,119.88,100.0,484.77,4056.19,127.71,0.0,0.0,236.15,0.36,812.08,11827.25,,,,261.02,926.88
2015,"São Tomé and Príncipe, Dem. Rep. of",0.92,100.0,1.07,0.82,2.4,1.09,0.0,0.55,0.02,0.04,0.0,,,,86.56,6.58
2015,Taiwan Province of China,140.15,100.0,103.71,736.46,62.3,26.93,0.0,31.93,39.63,4.53,0.0,,,,2235.73,246.88
2015,"Tajikistan, Rep. of",42.08,100.0,6649.0,2136.26,138.79,0.0,1085.06,654.79,5.81,545.62,2335.55,,,,266.96,360.85
2015,"Tanzania, United Rep. of",75.92,100.0,5368.99,21026.87,6069.71,61.45,0.0,17017.31,4538.18,95.61,250.98,,,,36965.0,3113.42
2015,Thailand,311.64,100.0,4098.76,22844.56,883.52,359.26,0.0,5213.79,12.88,31.36,0.11,,,,11146.0,6936.72
2015,"Timor-Leste, Dem. Rep. of",4.87,100.0,164.44,494.91,13.14,9.45,0.0,120.33,0.0,3.21,0.0,,,,355.8,332.54
2015,Togo,21.51,100.0,251.23,2179.6,21.35,0.19,0.0,801.49,1.2,0.02,0.05,,,,2298.26,139.82
2015,Tokelau,0.01,100.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
2015,Tonga,0.07,100.0,4.03,14.8,9.32,1.04,0.0,2.6,0.0,0.16,0.0,,,,29.94,8.14
